# Sweep MEMS 2D (VDC E3646A x Frequenza 33220A) - 20260908_130623
"# VDC da 0.0V a 5.0V (passo 1.0V, 6 curve)"
"# f_center=417520.0 Hz, span=+/-400.0 Hz, pts=301, navg=128"
vdc_target_V,vdc_meas_V,idc_meas_A,step_f,frequency_Hz,freq_readback_Hz,Vin_Vpp_V,Vout_Vpp_V,Gain_linear,Gain_dB,Phase_deg
0.00,0.003,-1.241174e-04,74,417314.667,417314.667,9.260000e-02,1.041000e+00,1.124190e+01,21.017,69.900
0.00,0.003,-1.241174e-04,75,417317.333,417317.333,9.260000e-02,1.041000e+00,1.124190e+01,21.017,68.700
0.00,0.003,-1.241174e-04,76,417320.000,417320.000,9.270000e-02,1.045000e+00,1.127292e+01,21.041,69.400
0.00,0.003,-1.241174e-04,77,417322.667,417322.667,9.250000e-02,1.049000e+00,1.134054e+01,21.093,69.000
0.00,0.003,-1.241174e-04,78,417325.333,417325.333,9.280000e-02,1.052000e+00,1.133621e+01,21.089,70.000
0.00,0.003,-1.241174e-04,79,417328.000,417328.000,9.280000e-02,1.042000e+00,1.122845e+01,21.006,69.200
0.00,0.003,-1.241174e-04,80,417330.667,417330.667,9.280000e-02,1.045000e+00,1.126078e+01,21.031,69.600
0.00,0.003,-1.241174e-04,81,417333.333,417333.333,9.280000e-02,1.047000e+00,1.128233e+01,21.048,69.100
0.00,0.003,-1.241174e-04,82,417336.000,417336.000,9.250000e-02,1.052000e+00,1.137297e+01,21.117,69.500
0.00,0.003,-1.241174e-04,83,417338.667,417338.667,9.260000e-02,1.038000e+00,1.120950e+01,20.992,69.800
0.00,0.003,-1.241174e-04,84,417341.333,417341.333,9.250000e-02,1.053000e+00,1.138378e+01,21.126,68.500
0.00,0.003,-1.241174e-04,85,417344.000,417344.000,9.280000e-02,1.040000e+00,1.120690e+01,20.990,69.300
0.00,0.003,-1.241174e-04,86,417346.667,417346.667,9.260000e-02,1.037000e+00,1.119870e+01,20.983,70.000
0.00,0.003,-1.241174e-04,87,417349.333,417349.333,9.260000e-02,1.046000e+00,1.129590e+01,21.058,69.300
0.00,0.003,-1.241174e-04,88,417352.000,417352.000,9.280000e-02,1.043000e+00,1.123922e+01,21.015,69.800
0.00,0.003,-1.241174e-04,89,417354.667,417354.667,9.260000e-02,1.039000e+00,1.122030e+01,21.000,70.400
0.00,0.003,-1.241174e-04,90,417357.333,417357.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.300
0.00,0.003,-1.241174e-04,91,417360.000,417360.000,9.260000e-02,1.037000e+00,1.119870e+01,20.983,69.000
0.00,0.003,-1.241174e-04,92,417362.667,417362.667,9.280000e-02,1.043000e+00,1.123922e+01,21.015,69.500
0.00,0.003,-1.241174e-04,93,417365.333,417365.333,9.250000e-02,1.042000e+00,1.126486e+01,21.035,68.900
0.00,0.003,-1.241174e-04,94,417368.000,417368.000,9.280000e-02,1.037000e+00,1.117457e+01,20.965,69.600
0.00,0.003,-1.241174e-04,95,417370.667,417370.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,69.900
0.00,0.003,-1.241174e-04,96,417373.333,417373.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.400
0.00,0.003,-1.241174e-04,97,417376.000,417376.000,9.260000e-02,1.041000e+00,1.124190e+01,21.017,69.000
0.00,0.003,-1.241174e-04,98,417378.667,417378.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,69.500
0.00,0.003,-1.241174e-04,99,417381.333,417381.333,9.270000e-02,1.048000e+00,1.130529e+01,21.066,70.000
0.00,0.003,-1.241174e-04,100,417384.000,417384.000,9.280000e-02,1.037000e+00,1.117457e+01,20.965,69.700
0.00,0.003,-1.241174e-04,101,417386.667,417386.667,9.280000e-02,1.037000e+00,1.117457e+01,20.965,68.600
0.00,0.003,-1.241174e-04,102,417389.333,417389.333,9.290000e-02,1.045000e+00,1.124865e+01,21.022,69.700
0.00,0.003,-1.241174e-04,103,417392.000,417392.000,9.260000e-02,1.036000e+00,1.118790e+01,20.975,70.200
0.00,0.003,-1.241174e-04,104,417394.667,417394.667,9.250000e-02,1.043000e+00,1.127568e+01,21.043,70.000
0.00,0.003,-1.241174e-04,105,417397.333,417397.333,9.250000e-02,1.043000e+00,1.127568e+01,21.043,69.500
0.00,0.003,-1.241174e-04,106,417400.000,417400.000,9.260000e-02,1.045000e+00,1.128510e+01,21.050,69.900
0.00,0.003,-1.241174e-04,107,417402.667,417402.667,9.280000e-02,1.042000e+00,1.122845e+01,21.006,67.800
0.00,0.003,-1.241174e-04,108,417405.333,417405.333,9.250000e-02,1.040000e+00,1.124324e+01,21.018,69.200
0.00,0.003,-1.241174e-04,109,417408.000,417408.000,9.280000e-02,1.039000e+00,1.119612e+01,20.981,69.400
0.00,0.003,-1.241174e-04,110,417410.667,417410.667,9.270000e-02,1.047000e+00,1.129450e+01,21.057,69.400
0.00,0.003,-1.241174e-04,111,417413.333,417413.333,9.260000e-02,1.039000e+00,1.122030e+01,21.000,69.700
0.00,0.003,-1.241174e-04,112,417416.000,417416.000,9.260000e-02,1.046000e+00,1.129590e+01,21.058,69.600
0.00,0.003,-1.241174e-04,113,417418.667,417418.667,9.250000e-02,1.037000e+00,1.121081e+01,20.993,68.900
0.00,0.003,-1.241174e-04,114,417421.333,417421.333,9.290000e-02,1.044000e+00,1.123789e+01,21.014,69.000
0.00,0.003,-1.241174e-04,115,417424.000,417424.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.600
0.00,0.003,-1.241174e-04,116,417426.667,417426.667,9.290000e-02,1.038000e+00,1.117330e+01,20.964,69.000
0.00,0.003,-1.241174e-04,117,417429.333,417429.333,9.260000e-02,1.040000e+00,1.123110e+01,21.008,70.300
0.00,0.003,-1.241174e-04,118,417432.000,417432.000,9.280000e-02,1.045000e+00,1.126078e+01,21.031,69.100
0.00,0.003,-1.241174e-04,119,417434.667,417434.667,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.500
0.00,0.003,-1.241174e-04,120,417437.333,417437.333,9.280000e-02,1.043000e+00,1.123922e+01,21.015,69.900
0.00,0.003,-1.241174e-04,121,417440.000,417440.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.100
0.00,0.003,-1.241174e-04,122,417442.667,417442.667,9.260000e-02,1.036000e+00,1.118790e+01,20.975,70.400
0.00,0.003,-1.241174e-04,123,417445.333,417445.333,9.250000e-02,1.044000e+00,1.128649e+01,21.051,69.300
0.00,0.003,-1.241174e-04,124,417448.000,417448.000,9.250000e-02,1.045000e+00,1.129730e+01,21.059,69.100
0.00,0.003,-1.241174e-04,125,417450.667,417450.667,9.260000e-02,1.038000e+00,1.120950e+01,20.992,69.100
0.00,0.003,-1.241174e-04,126,417453.333,417453.333,9.250000e-02,1.042000e+00,1.126486e+01,21.035,69.700
0.00,0.003,-1.241174e-04,127,417456.000,417456.000,9.290000e-02,1.044000e+00,1.123789e+01,21.014,70.300
0.00,0.003,-1.241174e-04,128,417458.667,417458.667,9.240000e-02,1.041000e+00,1.126623e+01,21.036,70.400
0.00,0.003,-1.241174e-04,129,417461.333,417461.333,9.300000e-02,1.034000e+00,1.111828e+01,20.921,69.400
0.00,0.003,-1.241174e-04,130,417464.000,417464.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,71.000
0.00,0.003,-1.241174e-04,131,417466.667,417466.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.800
0.00,0.003,-1.241174e-04,132,417469.333,417469.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.700
0.00,0.003,-1.241174e-04,133,417472.000,417472.000,9.300000e-02,1.038000e+00,1.116129e+01,20.954,69.500
0.00,0.003,-1.241174e-04,134,417474.667,417474.667,9.270000e-02,1.035000e+00,1.116505e+01,20.957,69.500
0.00,0.003,-1.241174e-04,135,417477.333,417477.333,9.260000e-02,1.042000e+00,1.125270e+01,21.025,69.000
0.00,0.003,-1.241174e-04,136,417480.000,417480.000,9.270000e-02,1.042000e+00,1.124056e+01,21.016,68.700
0.00,0.003,-1.241174e-04,137,417482.667,417482.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,68.600
0.00,0.003,-1.241174e-04,138,417485.333,417485.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.400
0.00,0.003,-1.241174e-04,139,417488.000,417488.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.300
0.00,0.003,-1.241174e-04,140,417490.667,417490.667,9.300000e-02,1.038000e+00,1.116129e+01,20.954,69.600
0.00,0.003,-1.241174e-04,141,417493.333,417493.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,70.100
0.00,0.003,-1.241174e-04,142,417496.000,417496.000,9.260000e-02,1.042000e+00,1.125270e+01,21.025,69.100
0.00,0.003,-1.241174e-04,143,417498.667,417498.667,9.260000e-02,1.043000e+00,1.126350e+01,21.033,69.900
0.00,0.003,-1.241174e-04,144,417501.333,417501.333,9.260000e-02,1.039000e+00,1.122030e+01,21.000,69.400
0.00,0.003,-1.241174e-04,145,417504.000,417504.000,9.260000e-02,1.036000e+00,1.118790e+01,20.975,69.900
0.00,0.003,-1.241174e-04,146,417506.667,417506.667,9.280000e-02,1.038000e+00,1.118534e+01,20.973,68.500
0.00,0.003,-1.241174e-04,147,417509.333,417509.333,9.270000e-02,1.040000e+00,1.121899e+01,20.999,70.100
0.00,0.003,-1.241174e-04,148,417512.000,417512.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.400
0.00,0.003,-1.241174e-04,149,417514.667,417514.667,9.270000e-02,1.041000e+00,1.122977e+01,21.007,68.600
0.00,0.003,-1.241174e-04,150,417517.333,417517.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.800
0.00,0.003,-1.241174e-04,151,417520.000,417520.000,9.260000e-02,1.038000e+00,1.120950e+01,20.992,69.300
0.00,0.003,-1.241174e-04,152,417522.667,417522.667,9.280000e-02,1.048000e+00,1.129310e+01,21.056,70.200
0.00,0.003,-1.241174e-04,153,417525.333,417525.333,9.250000e-02,1.041000e+00,1.125405e+01,21.026,69.000
0.00,0.003,-1.241174e-04,154,417528.000,417528.000,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.200
0.00,0.003,-1.241174e-04,155,417530.667,417530.667,9.280000e-02,1.049000e+00,1.130388e+01,21.065,70.000
0.00,0.003,-1.241174e-04,156,417533.333,417533.333,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.800
0.00,0.003,-1.241174e-04,157,417536.000,417536.000,9.290000e-02,1.046000e+00,1.125942e+01,21.030,69.800
0.00,0.003,-1.241174e-04,158,417538.667,417538.667,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.900
0.00,0.003,-1.241174e-04,159,417541.333,417541.333,9.280000e-02,1.035000e+00,1.115302e+01,20.948,69.300
0.00,0.003,-1.241174e-04,160,417544.000,417544.000,9.280000e-02,1.043000e+00,1.123922e+01,21.015,68.400
0.00,0.003,-1.241174e-04,161,417546.667,417546.667,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.500
0.00,0.003,-1.241174e-04,162,417549.333,417549.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,69.300
0.00,0.003,-1.241174e-04,163,417552.000,417552.000,9.270000e-02,1.046000e+00,1.128371e+01,21.049,68.800
0.00,0.003,-1.241174e-04,164,417554.667,417554.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.200
0.00,0.003,-1.241174e-04,165,417557.333,417557.333,9.280000e-02,1.037000e+00,1.117457e+01,20.965,69.000
0.00,0.003,-1.241174e-04,166,417560.000,417560.000,9.280000e-02,1.037000e+00,1.117457e+01,20.965,69.500
0.00,0.003,-1.241174e-04,167,417562.667,417562.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.100
0.00,0.003,-1.241174e-04,168,417565.333,417565.333,9.270000e-02,1.046000e+00,1.128371e+01,21.049,68.700
0.00,0.003,-1.241174e-04,169,417568.000,417568.000,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.200
0.00,0.003,-1.241174e-04,170,417570.667,417570.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,68.600
0.00,0.003,-1.241174e-04,171,417573.333,417573.333,9.270000e-02,1.036000e+00,1.117584e+01,20.966,68.600
0.00,0.003,-1.241174e-04,172,417576.000,417576.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,68.800
0.00,0.003,-1.241174e-04,173,417578.667,417578.667,9.290000e-02,1.046000e+00,1.125942e+01,21.030,68.900
0.00,0.003,-1.241174e-04,174,417581.333,417581.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,68.700
0.00,0.003,-1.241174e-04,175,417584.000,417584.000,9.280000e-02,1.046000e+00,1.127155e+01,21.040,70.300
0.00,0.003,-1.241174e-04,176,417586.667,417586.667,9.260000e-02,1.039000e+00,1.122030e+01,21.000,69.500
0.00,0.003,-1.241174e-04,177,417589.333,417589.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.400
0.00,0.003,-1.241174e-04,178,417592.000,417592.000,9.260000e-02,1.046000e+00,1.129590e+01,21.058,70.000
0.00,0.003,-1.241174e-04,179,417594.667,417594.667,9.290000e-02,1.044000e+00,1.123789e+01,21.014,70.400
0.00,0.003,-1.241174e-04,180,417597.333,417597.333,9.250000e-02,1.043000e+00,1.127568e+01,21.043,68.500
0.00,0.003,-1.241174e-04,181,417600.000,417600.000,9.280000e-02,1.045000e+00,1.126078e+01,21.031,69.100
0.00,0.003,-1.241174e-04,182,417602.667,417602.667,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.700
0.00,0.003,-1.241174e-04,183,417605.333,417605.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.100
0.00,0.003,-1.241174e-04,184,417608.000,417608.000,9.260000e-02,1.041000e+00,1.124190e+01,21.017,69.100
0.00,0.003,-1.241174e-04,185,417610.667,417610.667,9.260000e-02,1.035000e+00,1.117711e+01,20.967,69.800
0.00,0.003,-1.241174e-04,186,417613.333,417613.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,68.900
0.00,0.003,-1.241174e-04,187,417616.000,417616.000,9.250000e-02,1.041000e+00,1.125405e+01,21.026,68.300
0.00,0.003,-1.241174e-04,188,417618.667,417618.667,9.280000e-02,1.039000e+00,1.119612e+01,20.981,69.100
0.00,0.003,-1.241174e-04,189,417621.333,417621.333,9.270000e-02,1.036000e+00,1.117584e+01,20.966,68.400
0.00,0.003,-1.241174e-04,190,417624.000,417624.000,9.300000e-02,1.041000e+00,1.119355e+01,20.979,69.800
0.00,0.003,-1.241174e-04,191,417626.667,417626.667,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.100
0.00,0.003,-1.241174e-04,192,417629.333,417629.333,9.260000e-02,1.040000e+00,1.123110e+01,21.008,69.800
0.00,0.003,-1.241174e-04,193,417632.000,417632.000,9.270000e-02,1.037000e+00,1.118662e+01,20.974,70.000
0.00,0.003,-1.241174e-04,194,417634.667,417634.667,9.290000e-02,1.044000e+00,1.123789e+01,21.014,70.300
0.00,0.003,-1.241174e-04,195,417637.333,417637.333,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.200
0.00,0.003,-1.241174e-04,196,417640.000,417640.000,9.290000e-02,1.042000e+00,1.121636e+01,20.997,70.400
0.00,0.003,-1.241174e-04,197,417642.667,417642.667,9.250000e-02,1.043000e+00,1.127568e+01,21.043,69.900
0.00,0.003,-1.241174e-04,198,417645.333,417645.333,9.290000e-02,1.042000e+00,1.121636e+01,20.997,70.600
0.00,0.003,-1.241174e-04,199,417648.000,417648.000,9.260000e-02,1.045000e+00,1.128510e+01,21.050,70.700
0.00,0.003,-1.241174e-04,200,417650.667,417650.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,69.300
0.00,0.003,-1.241174e-04,201,417653.333,417653.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,68.200
0.00,0.003,-1.241174e-04,202,417656.000,417656.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.700
0.00,0.003,-1.241174e-04,203,417658.667,417658.667,9.290000e-02,1.042000e+00,1.121636e+01,20.997,69.900
0.00,0.003,-1.241174e-04,204,417661.333,417661.333,9.290000e-02,1.042000e+00,1.121636e+01,20.997,69.200
0.00,0.003,-1.241174e-04,205,417664.000,417664.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,68.400
0.00,0.003,-1.241174e-04,206,417666.667,417666.667,9.260000e-02,1.043000e+00,1.126350e+01,21.033,68.800
0.00,0.003,-1.241174e-04,207,417669.333,417669.333,9.260000e-02,1.044000e+00,1.127430e+01,21.042,70.100
0.00,0.003,-1.241174e-04,208,417672.000,417672.000,9.290000e-02,1.047000e+00,1.127018e+01,21.039,70.600
0.00,0.003,-1.241174e-04,209,417674.667,417674.667,9.260000e-02,1.038000e+00,1.120950e+01,20.992,69.600
0.00,0.003,-1.241174e-04,210,417677.333,417677.333,9.270000e-02,1.037000e+00,1.118662e+01,20.974,68.900
0.00,0.003,-1.241174e-04,211,417680.000,417680.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,69.800
0.00,0.003,-1.241174e-04,212,417682.667,417682.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.200
0.00,0.003,-1.241174e-04,213,417685.333,417685.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,68.800
0.00,0.003,-1.241174e-04,214,417688.000,417688.000,9.270000e-02,1.034000e+00,1.115426e+01,20.949,69.600
0.00,0.003,-1.241174e-04,215,417690.667,417690.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,69.200
0.00,0.003,-1.241174e-04,216,417693.333,417693.333,9.270000e-02,1.038000e+00,1.119741e+01,20.982,68.900
0.00,0.003,-1.241174e-04,217,417696.000,417696.000,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.300
0.00,0.003,-1.241174e-04,218,417698.667,417698.667,9.270000e-02,1.036000e+00,1.117584e+01,20.966,69.300
0.00,0.003,-1.241174e-04,219,417701.333,417701.333,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.500
0.00,0.003,-1.241174e-04,220,417704.000,417704.000,9.260000e-02,1.048000e+00,1.131749e+01,21.075,69.400
0.00,0.003,-1.241174e-04,221,417706.667,417706.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,69.700
0.00,0.003,-1.241174e-04,222,417709.333,417709.333,9.240000e-02,1.041000e+00,1.126623e+01,21.036,69.700
0.00,0.003,-1.241174e-04,223,417712.000,417712.000,9.260000e-02,1.047000e+00,1.130670e+01,21.067,70.100
0.00,0.003,-1.241174e-04,224,417714.667,417714.667,9.270000e-02,1.043000e+00,1.125135e+01,21.024,70.000
0.00,0.003,-1.241174e-04,225,417717.333,417717.333,9.250000e-02,1.049000e+00,1.134054e+01,21.093,70.100
0.00,0.003,-1.241174e-04,226,417720.000,417720.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.400
0.00,0.003,-1.241174e-04,227,417722.667,417722.667,9.280000e-02,1.044000e+00,1.125000e+01,21.023,68.900
0.00,0.003,-1.241174e-04,228,417725.333,417725.333,9.280000e-02,1.043000e+00,1.123922e+01,21.015,69.800
0.00,0.003,-1.241174e-04,229,417728.000,417728.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.800
0.00,0.003,-1.241174e-04,230,417730.667,417730.667,9.260000e-02,1.042000e+00,1.125270e+01,21.025,68.900
0.00,0.003,-1.241174e-04,231,417733.333,417733.333,9.270000e-02,1.039000e+00,1.120820e+01,20.991,69.500
0.00,0.003,-1.241174e-04,232,417736.000,417736.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,70.100
0.00,0.003,-1.241174e-04,233,417738.667,417738.667,9.270000e-02,1.037000e+00,1.118662e+01,20.974,69.200
0.00,0.003,-1.241174e-04,234,417741.333,417741.333,9.290000e-02,1.039000e+00,1.118407e+01,20.972,69.500
0.00,0.003,-1.241174e-04,235,417744.000,417744.000,9.280000e-02,1.044000e+00,1.125000e+01,21.023,69.900
0.00,0.003,-1.241174e-04,236,417746.667,417746.667,9.290000e-02,1.038000e+00,1.117330e+01,20.964,68.900
0.00,0.003,-1.241174e-04,237,417749.333,417749.333,9.280000e-02,1.039000e+00,1.119612e+01,20.981,69.800
0.00,0.003,-1.241174e-04,238,417752.000,417752.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,68.600
0.00,0.003,-1.241174e-04,239,417754.667,417754.667,9.300000e-02,1.043000e+00,1.121505e+01,20.996,69.600
0.00,0.003,-1.241174e-04,240,417757.333,417757.333,9.280000e-02,1.038000e+00,1.118534e+01,20.973,68.700
0.00,0.003,-1.241174e-04,241,417760.000,417760.000,9.270000e-02,1.044000e+00,1.126214e+01,21.032,70.000
0.00,0.003,-1.241174e-04,242,417762.667,417762.667,9.270000e-02,1.037000e+00,1.118662e+01,20.974,68.300
0.00,0.003,-1.241174e-04,243,417765.333,417765.333,9.290000e-02,1.046000e+00,1.125942e+01,21.030,69.300
0.00,0.003,-1.241174e-04,244,417768.000,417768.000,9.270000e-02,1.040000e+00,1.121899e+01,20.999,69.200
0.00,0.003,-1.241174e-04,245,417770.667,417770.667,9.270000e-02,1.039000e+00,1.120820e+01,20.991,70.100
0.00,0.003,-1.241174e-04,246,417773.333,417773.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.900
0.00,0.003,-1.241174e-04,247,417776.000,417776.000,9.250000e-02,1.044000e+00,1.128649e+01,21.051,69.100
0.00,0.003,-1.241174e-04,248,417778.667,417778.667,9.280000e-02,1.044000e+00,1.125000e+01,21.023,70.200
0.00,0.003,-1.241174e-04,249,417781.333,417781.333,9.280000e-02,1.041000e+00,1.121767e+01,20.998,70.100
0.00,0.003,-1.241174e-04,250,417784.000,417784.000,9.270000e-02,1.041000e+00,1.122977e+01,21.007,69.800
0.00,0.003,-1.241174e-04,251,417786.667,417786.667,9.270000e-02,1.036000e+00,1.117584e+01,20.966,69.400
0.00,0.003,-1.241174e-04,252,417789.333,417789.333,9.270000e-02,1.038000e+00,1.119741e+01,20.982,70.300
0.00,0.003,-1.241174e-04,253,417792.000,417792.000,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.500
0.00,0.003,-1.241174e-04,254,417794.667,417794.667,9.270000e-02,1.045000e+00,1.127292e+01,21.041,70.000
0.00,0.003,-1.241174e-04,255,417797.333,417797.333,9.250000e-02,1.035000e+00,1.118919e+01,20.976,69.300
0.00,0.003,-1.241174e-04,256,417800.000,417800.000,9.270000e-02,1.047000e+00,1.129450e+01,21.057,69.900
0.00,0.003,-1.241174e-04,257,417802.667,417802.667,9.270000e-02,1.046000e+00,1.128371e+01,21.049,70.600
0.00,0.003,-1.241174e-04,258,417805.333,417805.333,9.280000e-02,1.046000e+00,1.127155e+01,21.040,69.400
0.00,0.003,-1.241174e-04,259,417808.000,417808.000,9.290000e-02,1.038000e+00,1.117330e+01,20.964,70.200
0.00,0.003,-1.241174e-04,260,417810.667,417810.667,9.280000e-02,1.044000e+00,1.125000e+01,21.023,69.000
0.00,0.003,-1.241174e-04,261,417813.333,417813.333,9.270000e-02,1.043000e+00,1.125135e+01,21.024,69.100
0.00,0.003,-1.241174e-04,262,417816.000,417816.000,9.290000e-02,1.039000e+00,1.118407e+01,20.972,70.000
0.00,0.003,-1.241174e-04,263,417818.667,417818.667,9.290000e-02,1.035000e+00,1.114101e+01,20.938,68.700
0.00,0.003,-1.241174e-04,264,417821.333,417821.333,9.300000e-02,1.040000e+00,1.118280e+01,20.971,70.000
0.00,0.003,-1.241174e-04,265,417824.000,417824.000,9.290000e-02,1.042000e+00,1.121636e+01,20.997,70.400
0.00,0.003,-1.241174e-04,266,417826.667,417826.667,9.250000e-02,1.043000e+00,1.127568e+01,21.043,69.700
0.00,0.003,-1.241174e-04,267,417829.333,417829.333,9.290000e-02,1.042000e+00,1.121636e+01,20.997,68.700
0.00,0.003,-1.241174e-04,268,417832.000,417832.000,9.280000e-02,1.040000e+00,1.120690e+01,20.990,69.700
0.00,0.003,-1.241174e-04,269,417834.667,417834.667,9.300000e-02,1.033000e+00,1.110753e+01,20.912,68.800
0.00,0.003,-1.241174e-04,270,417837.333,417837.333,9.270000e-02,1.038000e+00,1.119741e+01,20.982,69.100
0.00,0.003,-1.241174e-04,271,417840.000,417840.000,9.280000e-02,1.041000e+00,1.121767e+01,20.998,69.300
0.00,0.003,-1.241174e-04,272,417842.667,417842.667,9.260000e-02,1.045000e+00,1.128510e+01,21.050,70.000
0.00,0.003,-1.241174e-04,273,417845.333,417845.333,9.270000e-02,1.046000e+00,1.128371e+01,21.049,71.000
0.00,0.003,-1.241174e-04,274,417848.000,417848.000,9.290000e-02,1.045000e+00,1.124865e+01,21.022,70.400
0.00,0.003,-1.241174e-04,275,417850.667,417850.667,9.290000e-02,1.037000e+00,1.116254e+01,20.955,69.800
0.00,0.003,-1.241174e-04,276,417853.333,417853.333,9.280000e-02,1.039000e+00,1.119612e+01,20.981,70.400
0.00,0.003,-1.241174e-04,277,417856.000,417856.000,9.280000e-02,1.044000e+00,1.125000e+01,21.023,69.300
