x-axis,1,3,4
second,Volt,Volt,Volt
-238.6250E-06,-7.4255652E-03,-102.1899330E-03,+393.5493048E-03
-238.5000E-06,-14.9632536E-03,-98.1004229E-03,+376.8269432E-03
-238.3750E-06,-21.3024495E-03,-84.2243238E-03,+320.0656373E-03
-238.2500E-06,-25.0449118E-03,-61.7957751E-03,+228.2565930E-03
-238.1250E-06,-27.9148866E-03,-33.1145568E-03,+111.8376244E-03
-238.0000E-06,-26.6560927E-03,-1.2910647E-03,-16.4035802E-03
-237.8750E-06,-23.1209168E-03,+31.1836523E-03,-148.3608652E-03
-237.7500E-06,-17.7069722E-03,+59.0223769E-03,-260.9544570E-03
-237.6250E-06,-10.1711682E-03,+80.1393679E-03,-346.8979234E-03
-237.5000E-06,+538.0025E-06,+92.6492609E-03,-397.5932746E-03
-237.3750E-06,+12.0537059E-03,+94.6348137E-03,-405.3351087E-03
-237.2500E-06,+20.7333540E-03,+86.2417547E-03,-371.1070940E-03
-237.1250E-06,+26.2810927E-03,+68.4264283E-03,-298.8074717E-03
-237.0000E-06,+28.0354896E-03,+42.9922263E-03,-195.5769451E-03
-236.8750E-06,+26.3998113E-03,+11.5558259E-03,-67.9915194E-03
-236.7500E-06,+20.9312184E-03,-20.4316110E-03,+61.3608662E-03
-236.6250E-06,+15.2779521E-03,-50.8023707E-03,+184.4651362E-03
-236.5000E-06,+6.7565954E-03,-76.7557310E-03,+289.8998085E-03
-236.3750E-06,-400.4397E-06,-94.1247634E-03,+360.6328479E-03
-236.2500E-06,-6.8696607E-03,-101.9166917E-03,+392.4016918E-03
-236.1250E-06,-13.6498114E-03,-99.5531553E-03,+382.7836014E-03
-236.0000E-06,-20.0624998E-03,-87.1935449E-03,+332.1975467E-03
-235.8750E-06,-24.9506907E-03,-65.2932625E-03,+242.5379999E-03
-235.7500E-06,-27.8074746E-03,-37.3179173E-03,+128.8696594E-03
-235.6250E-06,-26.7277007E-03,-5.6948021E-03,+1.4299623E-03
-235.5000E-06,-24.6265701E-03,+26.9939539E-03,-131.3834785E-03
-235.3750E-06,-18.4305903E-03,+55.5567676E-03,-246.8369948E-03
